intern_id,sprints_done,sprints_total,tasks_completed,tasks_assigned,meetings_attended,meetings_total,code_review_score,deadline_met_percentage,attendance_percentage,punctuality,performance
RX1393,5,6,5,11,12,23,59.94,50.99,42.6,1,medium
RX1394,2,5,7,12,7,20,100.0,96.47,14.67,0,low
RX1395,1,7,6,11,4,24,39.73,88.27,9.01,0,low
RX1396,5,6,4,8,19,22,55.53,100.0,43.46,0,medium
RX1397,3,5,7,12,16,24,59.77,72.11,100.0,1,medium
RX1398,2,4,6,8,10,19,48.15,43.15,62.45,1,medium
RX1399,4,7,7,13,9,19,65.2,55.04,39.07,1,medium
RX1400,2,5,6,13,2,18,26.46,62.96,47.91,0,low
RX1401,4,5,10,12,7,15,52.71,88.11,90.29,1,medium
RX1402,1,4,4,9,4,16,57.36,60.36,49.79,1,low
RX1403,2,6,2,13,7,18,54.04,66.8,19.3,0,low
RX1404,3,6,11,14,14,19,56.97,81.1,52.78,1,medium
RX1405,3,6,7,9,9,16,33.41,60.36,69.73,1,medium
RX1406,4,6,6,8,16,17,6.89,44.76,100.0,1,medium
RX1407,3,4,10,11,13,16,36.18,88.23,70.44,0,medium
RX1408,2,4,7,14,13,20,60.47,92.94,77.55,1,medium
RX1409,5,7,11,13,20,21,48.47,57.99,100.0,1,medium
RX1410,5,5,8,12,16,23,48.27,68.72,79.08,1,high
RX1411,3,4,13,13,17,21,79.2,80.03,79.08,1,high
RX1412,2,5,1,14,8,16,37.28,22.64,62.11,0,low
RX1413,1,5,7,12,1,17,100.0,34.84,37.42,0,low
RX1414,1,6,7,13,2,18,,14.22,10.73,1,low
RX1415,4,7,7,14,22,23,58.04,70.76,10.97,1,medium
RX1416,4,6,4,9,14,18,49.47,81.95,66.83,1,medium
RX1417,4,5,7,12,13,19,35.69,100.0,41.13,1,medium
RX1418,3,4,10,10,18,19,68.88,100.0,74.87,0,high
RX1419,1,5,4,8,8,22,70.84,56.47,77.97,0,low
RX1420,2,4,11,13,12,22,63.28,39.05,23.62,0,medium
RX1421,6,6,12,12,17,18,88.89,53.09,92.21,1,high
RX1422,3,6,1,10,7,23,0.0,39.24,60.31,0,low
RX1423,2,5,8,10,14,15,47.78,72.33,41.81,0,medium
RX1424,3,4,7,12,10,15,74.1,95.76,74.94,1,medium
RX1425,5,7,7,12,12,16,38.02,47.16,64.71,1,medium
RX1426,2,4,4,9,14,17,43.85,46.0,12.16,0,medium
RX1427,3,7,5,9,9,22,13.8,54.37,36.71,0,low
RX1428,1,4,1,14,13,21,42.01,83.12,88.05,1,low
RX1429,2,6,1,8,5,22,53.92,76.51,70.6,1,low
RX1430,2,5,6,14,9,15,19.41,2.62,49.53,1,low
RX1431,4,5,8,13,13,20,96.62,87.99,83.88,1,medium
RX1432,4,7,5,8,13,22,44.94,87.29,76.1,0,medium
RX1433,4,5,10,14,18,22,100.0,79.47,55.0,1,medium
RX1434,1,5,1,12,6,18,0.0,65.1,100.0,0,low
RX1435,3,7,1,14,4,17,33.1,95.92,87.31,1,low
RX1436,5,6,5,8,14,22,51.25,62.05,53.79,1,medium
RX1437,4,4,9,12,12,16,66.74,57.67,84.58,1,high
RX1438,2,5,13,14,10,18,70.6,95.37,75.85,1,medium
RX1439,3,4,10,14,18,23,68.21,59.35,32.79,1,medium
RX1440,4,7,7,11,13,16,33.24,77.31,72.25,0,medium
RX1441,3,4,5,8,14,17,100.0,65.57,100.0,1,high
RX1442,3,4,8,8,17,18,97.87,59.21,51.23,1,high
RX1443,2,4,13,14,15,19,34.25,100.0,77.95,0,high
RX1444,4,6,8,12,11,17,,62.4,40.28,1,medium
RX1445,3,7,9,10,17,18,100.0,70.97,49.55,0,medium
RX1446,5,5,10,10,10,15,83.59,70.97,63.62,1,high
RX1447,3,4,9,13,15,18,32.44,87.19,,0,medium
RX1448,3,4,8,9,21,21,86.82,54.8,83.22,1,high
RX1449,4,6,11,14,9,16,86.17,45.95,45.4,0,medium
RX1450,6,7,8,11,12,16,36.74,69.36,57.29,1,high
RX1451,6,6,8,10,12,16,70.69,52.38,,1,high
RX1452,2,4,12,14,20,22,39.85,76.16,48.99,1,medium
RX1453,5,6,6,8,12,16,100.0,77.11,70.67,1,high
RX1454,4,5,5,8,14,19,14.67,34.43,44.81,0,medium
RX1455,6,7,4,9,17,18,60.13,100.0,40.65,0,medium
RX1456,5,5,9,13,17,22,30.97,87.3,100.0,1,high
RX1457,3,6,12,13,16,17,24.06,98.2,57.22,0,medium
RX1458,5,6,6,8,18,18,0.0,100.0,100.0,1,high
RX1459,3,4,9,14,18,20,100.0,82.03,62.66,1,high
RX1460,4,4,11,11,13,17,48.13,98.66,49.11,1,high
RX1461,1,4,2,8,12,19,25.46,59.22,100.0,0,low
RX1462,3,4,7,12,10,16,81.52,98.03,24.65,1,medium
RX1463,5,5,9,11,22,23,43.11,69.94,56.03,1,high
RX1464,6,6,8,10,14,19,66.5,90.8,88.51,1,high
RX1465,1,4,1,11,2,23,53.31,6.29,48.44,0,low
RX1466,5,5,9,11,14,15,93.56,81.62,90.14,1,high
RX1467,1,5,2,11,4,19,57.54,100.0,66.64,0,low
RX1468,1,6,4,11,13,23,26.25,97.81,55.02,0,low
RX1469,4,7,5,11,11,23,48.29,14.8,62.63,0,medium
RX1470,5,6,5,8,18,24,74.64,81.93,87.49,1,high
RX1471,5,7,10,11,10,15,51.83,84.52,88.61,1,high
RX1472,3,6,4,11,5,17,42.53,95.82,55.85,1,low
RX1473,6,7,10,12,18,20,49.99,100.0,54.86,0,medium
RX1474,6,6,9,9,18,22,54.02,73.93,65.85,1,high
RX1475,5,7,7,8,12,16,49.52,42.91,100.0,0,medium
RX1476,6,6,6,8,17,17,83.83,44.63,100.0,1,high
RX1477,3,7,6,9,15,18,28.78,63.7,75.79,0,medium
RX1478,5,6,10,13,14,24,72.27,68.0,100.0,0,medium
RX1479,3,5,8,9,16,18,31.13,65.59,38.1,1,medium
RX1480,3,6,9,11,11,18,42.69,61.64,100.0,1,medium
RX1481,2,5,4,12,11,23,38.03,69.85,70.91,1,low
RX1482,3,6,5,14,4,17,69.55,63.68,46.59,0,low
RX1483,4,6,7,10,12,16,61.02,93.11,77.52,1,high
RX1484,3,4,7,10,16,24,61.38,72.52,100.0,0,medium
RX1485,5,7,8,14,8,17,48.58,54.73,44.36,0,medium
RX1486,2,5,6,11,7,20,74.33,49.93,100.0,1,low
RX1487,4,6,7,10,9,19,63.2,77.86,,0,medium
RX1488,4,4,6,9,19,20,72.59,85.93,100.0,1,high
RX1489,1,4,3,11,8,22,39.0,65.43,53.38,0,low
RX1490,5,5,7,11,14,16,69.62,100.0,94.51,1,high
RX1491,1,5,2,9,4,22,60.21,58.43,32.46,0,low
RX1492,3,7,4,8,7,18,38.83,99.95,80.81,1,low
RX1493,3,6,9,12,16,23,74.19,61.75,100.0,1,medium
RX1494,4,6,8,10,20,21,86.97,100.0,88.6,0,high
RX1495,3,4,5,11,15,16,,21.81,57.01,1,medium
RX1496,3,7,5,10,11,18,17.72,100.0,100.0,1,medium
RX1497,3,5,7,13,16,23,51.04,17.63,100.0,0,medium
RX1498,1,5,2,14,1,17,45.51,53.93,46.48,1,low
RX1499,4,5,5,8,15,20,42.46,100.0,100.0,1,medium
RX1500,2,4,13,14,13,24,0.0,67.06,70.62,0,medium
RX1501,2,5,3,9,2,17,74.31,55.37,71.19,0,low
RX1502,3,4,12,14,14,20,46.77,100.0,74.18,1,high
RX1503,5,7,12,13,14,20,24.21,100.0,23.65,0,medium
RX1504,5,7,8,10,13,18,70.2,78.77,43.98,1,high
RX1505,3,6,4,9,17,21,89.67,67.29,48.08,0,medium
RX1506,4,6,7,10,22,24,41.25,83.85,57.86,1,high
RX1507,2,4,9,10,11,16,77.1,68.36,97.79,0,medium
RX1508,4,6,9,10,15,18,31.46,33.78,49.5,1,medium
RX1509,4,6,9,12,11,15,83.37,39.0,100.0,0,medium
RX1510,2,6,4,12,4,22,63.92,61.37,100.0,0,low
RX1511,5,6,6,10,13,15,99.65,65.95,79.12,1,medium
RX1512,1,7,3,14,3,15,35.34,52.44,58.4,0,low
RX1513,2,7,6,11,9,18,34.29,0.0,27.44,0,low
RX1514,5,7,6,10,12,17,,21.12,57.94,0,medium
RX1515,2,5,2,9,5,15,28.04,0.0,86.61,1,low
RX1516,2,4,5,9,11,23,36.18,89.3,100.0,1,medium
RX1517,2,4,12,13,12,24,83.57,77.11,75.68,0,medium
RX1518,3,4,6,8,18,21,,63.53,58.98,0,medium
RX1519,3,6,7,11,14,20,43.32,65.83,73.97,0,medium
RX1520,3,7,12,13,12,16,100.0,79.41,39.79,0,medium
RX1521,2,4,9,14,14,24,,79.36,100.0,0,medium
RX1522,1,4,3,11,7,21,62.38,100.0,67.18,0,low
RX1523,3,4,5,8,19,22,49.44,52.74,65.29,1,medium
RX1524,2,7,5,9,7,18,12.1,100.0,0.0,0,low
RX1525,4,5,7,10,19,21,94.91,84.33,46.22,1,high
RX1526,4,4,7,10,20,23,,69.38,74.82,1,high
RX1527,6,7,7,10,15,23,0.0,94.66,0.0,0,medium
RX1528,5,7,7,8,22,23,16.3,77.25,56.39,1,medium
RX1529,4,6,9,14,15,19,61.4,87.93,63.21,1,high
RX1530,2,7,5,9,14,23,98.6,10.41,,0,low
RX1531,2,6,2,9,14,22,39.8,52.75,55.87,0,low
RX1532,2,5,12,13,15,21,52.38,100.0,,0,medium
RX1533,3,7,12,13,17,21,69.19,31.88,60.64,0,medium
RX1534,1,4,7,14,7,16,28.23,84.88,,0,low
RX1535,2,5,3,12,4,17,1.41,48.09,0.0,0,low
RX1536,4,6,7,14,14,18,65.94,75.22,0.0,1,medium
RX1537,1,6,4,9,14,22,70.22,76.49,17.35,1,low
RX1538,2,5,3,14,2,15,6.02,79.63,0.0,0,low
RX1539,3,6,9,13,13,19,72.97,70.54,91.26,0,medium
RX1540,2,6,3,9,8,18,53.24,23.97,63.44,0,low
RX1541,5,6,8,11,23,23,45.87,66.26,93.11,1,high
RX1542,3,6,12,13,23,24,45.0,73.99,66.39,0,medium
RX1543,2,6,1,14,1,21,42.75,82.72,7.86,0,low
RX1544,3,4,6,8,11,22,18.86,83.0,54.81,0,medium
RX1545,7,7,6,9,17,19,77.57,57.3,74.05,1,high
RX1546,3,6,11,13,14,24,,28.01,36.95,1,medium
RX1547,2,6,1,9,4,23,,33.89,19.0,1,low
RX1548,3,6,10,12,9,18,71.01,51.84,72.03,0,medium
RX1549,3,7,3,13,8,17,34.15,50.57,44.01,0,low
RX1550,2,7,6,13,3,17,34.98,30.88,91.5,0,low
RX1551,3,5,9,14,15,18,64.23,45.61,75.52,0,medium
RX1552,7,7,6,9,14,16,69.68,71.54,74.56,1,high
RX1553,4,6,8,13,13,19,54.82,52.65,67.64,1,medium
RX1554,1,7,7,12,1,22,49.83,47.54,80.05,0,low
RX1555,4,6,13,13,16,22,66.97,90.68,68.56,1,high
RX1556,3,6,9,12,18,24,48.25,7.83,31.71,0,medium
RX1557,3,7,5,9,17,22,87.23,16.91,60.04,1,medium
RX1558,3,6,7,9,15,21,81.6,51.9,100.0,0,medium
RX1559,2,4,10,14,17,24,49.63,100.0,63.75,1,medium
RX1560,4,6,13,13,20,22,68.86,72.93,75.03,1,high
RX1561,4,7,11,13,11,16,89.15,57.2,49.74,1,medium
RX1562,2,4,10,11,12,22,55.83,56.21,100.0,1,medium
RX1563,7,7,14,14,21,21,75.22,100.0,62.98,1,high
RX1564,3,5,10,12,23,24,4.11,0.0,57.76,0,medium
RX1565,6,7,7,11,14,21,12.48,72.64,79.86,1,high
RX1566,5,6,8,11,10,19,0.0,72.53,71.26,0,medium
RX1567,4,7,9,11,12,17,52.33,79.62,37.7,1,medium
RX1568,2,6,5,9,9,21,5.81,60.39,100.0,0,low
RX1569,4,7,12,13,16,17,55.16,72.45,84.89,0,high
RX1570,3,6,8,12,10,17,83.01,55.33,100.0,1,medium
RX1571,2,4,9,13,17,23,52.34,79.67,16.75,0,medium
RX1572,3,4,7,14,11,22,70.8,40.58,100.0,1,medium
RX1573,3,5,8,10,21,23,37.44,52.95,4.26,0,medium
RX1574,3,4,9,11,10,18,65.89,80.48,62.8,0,medium
RX1575,5,6,7,10,11,17,74.33,77.33,94.93,1,high
RX1576,2,6,3,12,1,23,77.02,51.2,100.0,1,low
RX1577,4,5,4,9,9,17,77.31,100.0,75.51,1,medium
RX1578,5,5,8,12,15,19,79.11,83.8,66.94,1,high
RX1579,7,7,11,13,15,17,51.81,100.0,57.22,1,high
RX1580,3,6,7,9,11,17,43.65,75.18,59.08,1,medium
RX1581,6,6,9,9,19,20,56.58,81.25,100.0,1,high
RX1582,4,4,11,11,15,18,86.56,71.45,58.28,1,high
RX1583,2,4,10,12,16,22,75.1,40.62,70.37,0,medium
RX1584,5,6,11,14,21,22,50.67,83.3,61.65,1,medium
RX1585,2,7,5,9,9,18,0.0,28.42,,0,low
RX1586,5,6,8,10,17,20,81.85,66.03,90.56,0,high
RX1587,4,7,7,12,9,15,43.22,60.79,79.81,0,medium
RX1588,5,7,8,12,15,21,45.0,59.44,56.53,1,high
RX1589,2,4,4,8,12,23,36.47,82.6,66.93,1,medium
RX1590,2,4,14,14,11,16,100.0,92.75,80.69,0,high
RX1591,1,4,1,9,5,17,57.67,73.75,100.0,1,low
RX1592,7,7,12,12,12,15,36.8,52.29,74.76,1,high
RX1593,5,7,7,11,20,23,59.16,62.1,60.97,1,high
RX1594,2,7,3,11,10,20,100.0,72.43,58.79,0,low
RX1595,4,5,7,11,14,16,58.66,100.0,100.0,1,high
RX1596,4,6,8,9,13,18,69.87,76.26,90.47,1,high
RX1597,6,7,5,8,12,17,66.94,33.22,80.94,1,high
RX1598,1,4,4,13,3,16,77.35,88.36,100.0,1,low
RX1599,6,7,8,10,15,19,54.4,62.91,100.0,1,high
RX1600,3,6,9,12,9,15,39.69,99.13,59.92,0,medium
RX1601,4,6,8,13,18,24,48.01,67.16,70.81,1,medium
RX1602,1,5,2,9,8,17,,62.7,46.56,1,low
RX1603,5,6,10,10,12,16,71.31,93.4,98.59,1,high
RX1604,2,6,7,14,3,19,52.1,85.23,40.97,0,low
RX1605,2,7,6,12,6,17,43.45,80.84,22.74,1,low
RX1606,2,5,2,14,4,17,65.71,23.64,25.1,1,low
RX1607,6,7,12,12,11,17,62.14,97.15,69.72,1,high
RX1608,4,6,11,13,8,16,85.0,70.24,82.21,1,medium
RX1609,4,5,13,14,12,18,36.48,42.41,88.58,0,medium
RX1610,1,4,1,12,5,23,36.47,90.71,46.52,1,low
RX1611,2,4,9,13,21,22,47.9,85.12,56.8,1,medium
RX1612,3,4,6,11,15,18,83.87,40.24,86.96,0,medium
RX1613,4,7,9,13,14,24,62.3,30.47,31.09,0,medium
RX1614,1,4,1,10,5,16,22.02,69.24,56.55,1,low
RX1615,3,6,1,9,14,23,51.34,74.88,27.75,0,low
RX1616,4,6,9,11,13,20,27.09,74.48,51.68,1,medium
RX1617,3,6,5,8,13,24,100.0,26.13,54.6,1,medium
RX1618,6,7,7,9,22,23,,77.79,83.02,1,high
RX1619,4,7,10,11,15,17,55.08,88.43,85.28,0,high
RX1620,3,5,8,12,16,18,25.84,56.93,82.67,1,medium
RX1621,3,6,1,13,13,22,46.7,89.94,15.65,0,low
RX1622,3,6,7,11,17,21,90.09,80.82,48.0,1,medium
RX1623,5,6,9,9,12,15,96.67,97.83,100.0,0,high
RX1624,2,5,8,9,12,19,96.52,96.23,86.39,0,medium
RX1625,3,5,7,8,12,22,81.9,100.0,52.81,0,medium
RX1626,2,7,4,11,12,20,,100.0,75.12,1,low
RX1627,4,5,7,8,10,15,100.0,63.29,58.05,1,high
RX1628,2,5,7,13,12,23,65.24,20.7,66.68,1,low
RX1629,4,6,7,8,12,22,50.3,47.3,98.73,1,medium
RX1630,4,5,10,13,11,19,10.98,100.0,100.0,0,medium
RX1631,4,4,12,14,15,18,52.61,100.0,85.75,1,high
RX1632,3,7,5,11,11,18,0.0,80.4,19.02,0,medium
RX1633,6,6,7,9,23,23,57.82,84.33,100.0,0,high
RX1634,3,6,8,10,18,23,57.08,75.25,38.63,1,medium
RX1635,5,6,13,13,18,20,81.13,71.35,92.3,1,high
RX1636,4,5,6,8,16,18,35.73,92.5,89.38,1,high
RX1637,2,4,7,11,14,18,55.35,59.22,88.1,1,medium
RX1638,2,4,6,13,10,16,97.57,68.04,31.33,0,medium
RX1639,6,7,6,10,9,15,55.72,69.27,42.48,1,medium
RX1640,6,7,6,9,13,19,52.02,74.67,90.44,1,medium
RX1641,2,7,4,11,13,23,76.58,63.83,27.13,1,low
RX1642,5,6,11,13,16,23,17.34,80.23,66.4,1,medium
RX1643,2,5,3,13,10,18,60.94,71.16,74.25,0,low
RX1644,3,4,10,11,15,21,60.08,71.79,90.23,1,medium
RX1645,3,5,6,12,10,21,82.3,67.35,52.52,0,medium
RX1646,3,5,7,11,13,24,33.01,76.8,92.43,1,medium
RX1647,2,5,6,12,17,22,65.66,40.45,78.98,0,medium
RX1648,5,6,9,10,16,17,64.41,69.69,89.08,0,high
RX1649,5,6,6,8,14,20,84.71,66.6,32.29,1,medium
RX1650,3,4,8,11,16,18,73.11,68.56,,1,high
RX1651,4,5,8,10,20,24,85.57,65.4,47.72,1,high
RX1652,3,5,7,8,14,16,87.67,71.23,81.65,1,medium
RX1653,6,7,8,8,12,18,100.0,58.51,94.48,1,high
RX1654,2,7,4,8,1,16,46.53,77.51,34.77,0,low
RX1655,5,6,10,10,17,19,91.21,52.59,50.77,1,high
RX1656,3,7,3,8,14,22,37.72,57.56,48.94,1,low
RX1657,5,6,14,14,16,23,40.48,100.0,,1,high
RX1658,2,7,1,8,6,18,34.98,52.38,0.0,0,low
RX1659,3,7,11,12,12,23,92.71,65.69,73.62,1,medium
RX1660,2,6,3,14,6,19,60.54,27.86,82.98,1,low
RX1661,1,4,1,11,11,24,64.64,55.62,64.3,0,low
RX1662,2,6,2,8,10,20,21.61,99.75,40.49,0,low
RX1663,1,4,5,12,7,23,61.84,39.22,,0,low
RX1664,3,7,2,12,1,19,88.46,86.0,2.87,1,low
RX1665,2,4,12,12,17,17,46.06,100.0,67.58,1,high
RX1666,3,7,8,13,13,15,36.43,73.38,74.12,0,medium
RX1667,2,4,8,9,14,18,56.76,98.34,64.5,1,high
RX1668,5,6,10,10,18,20,76.46,100.0,100.0,1,high
RX1669,4,7,5,8,19,24,97.41,41.56,100.0,1,high
RX1670,5,7,9,12,16,18,91.74,89.96,55.42,0,high
RX1671,2,4,6,8,19,24,41.91,68.17,,1,medium
RX1672,2,6,4,14,5,16,69.02,51.43,9.77,0,low
RX1673,4,6,10,13,19,23,28.69,73.01,85.11,1,medium
RX1674,4,6,8,13,9,17,23.06,49.5,80.8,0,medium
RX1675,2,5,7,11,11,21,32.31,74.51,100.0,0,medium
RX1676,2,4,13,14,13,21,,38.08,82.65,1,medium
RX1677,4,4,8,9,18,21,76.57,55.5,70.45,1,high
RX1678,3,4,9,11,12,18,10.96,43.91,53.25,0,medium
RX1679,1,6,2,11,8,17,19.11,13.06,100.0,1,low
RX1680,1,6,3,10,1,16,48.15,62.36,,0,low
RX1681,4,5,7,12,17,18,100.0,29.74,24.27,1,medium
RX1682,2,5,6,13,18,19,52.28,43.02,61.62,0,medium
RX1683,3,4,8,10,14,16,72.16,78.17,60.01,0,medium
RX1684,5,7,9,9,17,18,100.0,100.0,100.0,1,high
RX1685,1,5,2,11,3,16,97.31,29.86,62.55,1,low
RX1686,3,4,6,12,13,19,47.8,85.67,48.91,0,medium
RX1687,7,7,9,9,23,23,65.07,66.78,78.4,1,high
RX1688,2,4,6,10,17,21,64.83,56.62,68.03,1,medium
RX1689,4,7,5,9,19,22,74.36,64.99,69.35,1,medium
RX1690,1,6,1,8,7,21,,19.85,69.1,0,low
RX1691,5,5,13,13,20,22,100.0,100.0,99.69,1,high
RX1692,4,7,12,13,19,19,46.98,84.12,97.63,1,high
RX1693,4,5,10,11,21,23,61.51,61.72,100.0,1,high
RX1694,5,5,10,11,21,24,,83.52,94.13,1,high
RX1695,2,4,8,9,19,19,64.34,80.42,89.42,1,high
RX1696,3,4,8,8,17,17,84.7,71.15,90.89,1,high
RX1697,4,4,11,12,16,23,72.36,54.2,67.76,1,high
RX1698,5,5,11,12,20,23,81.9,90.29,83.53,1,high
RX1699,2,6,1,8,5,19,53.74,0.0,38.56,0,low
RX1700,1,5,3,10,9,17,8.51,80.7,83.78,0,low
RX1701,2,7,4,12,13,24,60.45,61.73,19.11,1,low
RX1702,2,4,8,10,19,20,67.31,73.03,46.55,1,medium
RX1703,5,7,8,10,17,19,38.6,63.46,89.36,1,high
RX1704,3,5,9,10,16,20,61.67,67.52,87.51,1,high
RX1705,4,7,8,12,18,19,,72.03,64.37,1,high
RX1706,3,7,7,11,19,24,63.58,51.21,66.32,1,medium
RX1707,3,4,11,14,17,18,81.91,79.35,100.0,0,medium
RX1708,2,5,5,12,7,18,64.69,63.31,38.93,0,low
RX1709,4,5,5,10,15,23,54.8,70.8,49.13,0,medium
RX1710,4,5,8,8,14,16,100.0,96.42,77.35,1,high
RX1711,3,7,5,9,13,20,70.06,81.24,64.04,1,medium
RX1712,1,4,1,9,1,19,87.06,35.62,75.25,0,low
RX1713,1,7,6,11,9,19,55.16,59.61,81.16,1,low
RX1714,4,7,7,8,17,24,70.99,68.56,89.42,1,high
RX1715,3,5,10,12,19,24,44.9,100.0,100.0,1,high
RX1716,6,6,6,8,21,21,61.02,84.47,67.94,0,high
RX1717,3,4,7,8,17,17,79.54,79.88,62.27,0,high
RX1718,3,5,7,11,17,23,54.54,51.18,65.88,1,high
RX1719,3,7,2,11,4,19,82.65,35.75,42.4,0,low
RX1720,5,6,5,11,13,16,73.86,58.47,21.27,0,medium
RX1721,2,4,9,11,15,17,46.97,99.96,100.0,1,medium
RX1722,2,6,1,11,4,15,52.69,71.19,,0,low
RX1723,2,5,9,12,18,20,47.52,20.98,57.87,1,medium
RX1724,3,6,5,8,15,23,48.19,60.58,,0,medium
RX1725,6,7,7,9,13,15,91.25,23.1,79.58,0,medium
RX1726,3,5,6,8,17,21,45.29,89.93,60.05,1,high
RX1727,6,6,12,13,12,15,57.63,28.4,98.47,1,high
RX1728,1,4,2,8,10,19,,29.74,7.51,0,low
RX1729,3,5,4,9,20,22,52.63,16.61,51.41,1,medium
RX1730,2,6,4,14,4,17,3.35,39.88,72.83,0,low
RX1731,3,6,4,12,5,18,31.82,56.18,57.51,0,low
RX1732,1,5,8,13,12,19,39.53,79.67,61.37,0,low
RX1733,3,4,9,11,11,17,36.92,63.19,44.14,1,medium
RX1734,1,6,1,11,3,15,85.35,47.77,,1,low
RX1735,2,4,9,12,22,23,100.0,64.84,53.59,1,high
RX1736,2,4,9,10,14,21,92.41,80.92,83.21,1,high
RX1737,5,6,6,8,8,15,48.92,38.36,63.75,1,medium
RX1738,1,7,2,12,4,20,65.75,82.53,0.0,0,low
RX1739,5,6,9,13,11,15,75.13,86.67,77.44,1,high
RX1740,4,7,4,8,18,23,40.96,79.77,29.78,1,medium
RX1741,3,4,9,12,10,17,51.65,32.53,100.0,0,medium
RX1742,5,6,5,8,10,17,97.15,20.32,39.79,0,medium
RX1743,4,6,12,13,12,17,73.84,76.69,63.19,0,medium
RX1744,1,4,4,10,9,19,70.29,53.92,97.71,0,low
RX1745,4,6,12,14,16,17,6.06,84.89,79.09,1,medium
RX1746,1,5,2,9,3,15,36.19,38.18,100.0,1,low
RX1747,1,4,1,9,11,18,75.46,53.07,14.2,0,low
RX1748,3,4,10,14,14,21,70.08,40.48,88.78,0,medium
RX1749,2,7,1,13,11,21,38.63,79.29,14.65,1,low
RX1750,2,5,7,11,11,23,6.43,86.55,62.21,0,medium
RX1751,5,5,8,8,20,20,75.57,82.36,86.74,1,high
RX1752,3,5,5,8,15,17,78.02,90.65,100.0,1,high
RX1753,2,5,1,9,6,20,92.79,68.34,12.24,0,low
RX1754,4,6,11,12,18,21,55.49,56.0,42.8,1,medium
RX1755,6,7,11,14,9,17,52.12,42.06,100.0,1,medium
RX1756,3,6,6,12,12,19,81.24,78.42,100.0,0,medium
RX1757,2,5,6,10,12,17,63.43,85.82,99.8,0,medium
RX1758,2,5,6,12,13,21,62.41,64.05,84.2,0,medium
RX1759,7,7,9,12,24,24,55.55,63.43,64.8,1,high
RX1760,4,5,11,14,22,23,38.33,52.0,69.71,0,medium
RX1761,1,7,4,11,3,19,26.58,0.0,73.79,0,low
RX1762,2,5,6,10,17,20,36.93,100.0,67.81,0,medium
RX1763,3,7,7,8,7,15,70.94,53.84,74.41,1,medium
RX1764,4,5,9,10,7,15,55.02,43.92,69.14,0,medium
RX1765,1,6,3,11,10,20,33.12,75.4,70.54,0,low
RX1766,1,7,6,13,1,23,60.28,95.46,0.0,0,low
RX1767,2,5,2,11,10,16,23.03,47.11,54.8,0,low
RX1768,2,5,4,8,3,19,86.91,21.48,11.26,0,low
RX1769,3,7,4,8,12,19,60.99,38.51,52.68,0,medium
RX1770,5,6,6,9,14,15,79.58,100.0,11.58,1,high
RX1771,6,7,8,11,11,15,100.0,50.89,93.54,1,high
RX1772,3,5,9,12,22,23,11.38,69.96,24.55,1,high
RX1773,3,4,5,10,12,15,100.0,46.15,51.0,1,medium
RX1774,2,4,5,11,12,17,,34.04,,0,medium
RX1775,3,5,7,11,10,17,59.34,64.34,48.64,0,medium
RX1776,5,6,8,12,19,19,51.85,78.77,98.78,1,high
RX1777,3,4,8,10,16,17,60.62,69.08,92.12,1,medium
RX1778,4,7,7,9,18,23,89.51,83.95,100.0,0,medium
RX1779,3,7,6,12,14,23,64.21,41.21,83.69,1,medium
RX1780,4,6,9,14,20,21,23.41,69.51,77.89,0,medium
RX1781,6,7,7,13,13,19,28.52,91.48,67.59,0,medium
RX1782,1,4,2,11,6,18,33.6,64.68,93.64,0,low
RX1783,4,6,5,8,18,24,67.05,81.28,82.51,1,medium
RX1784,2,6,1,11,11,24,38.08,76.18,79.74,0,low
RX1785,2,5,5,9,1,24,47.71,92.82,44.96,1,low
RX1786,4,4,13,14,15,15,86.66,67.69,71.84,0,high
RX1787,3,6,7,9,14,16,91.01,39.2,56.84,0,medium
RX1788,5,7,7,12,16,19,,99.17,69.61,0,medium
RX1789,3,5,10,12,12,20,58.81,94.96,27.64,0,medium
RX1790,3,4,9,11,10,17,90.83,35.92,100.0,1,medium
RX1791,3,5,8,11,14,19,22.0,63.62,50.65,1,medium
RX1792,3,5,8,12,13,15,81.12,72.32,0.0,0,high
RX1793,4,7,8,10,10,15,66.75,60.73,19.5,1,medium
RX1794,3,5,10,10,21,22,77.22,90.36,58.93,1,high
RX1795,1,5,5,14,7,24,50.32,33.82,70.32,1,low
RX1796,2,6,5,10,4,17,19.48,71.5,,0,low
RX1797,1,4,6,13,5,21,41.96,0.0,14.91,0,low
RX1798,3,6,2,8,8,21,23.69,83.6,72.63,0,low
RX1799,5,6,10,12,20,21,53.35,66.57,100.0,1,high
RX1800,3,6,10,11,15,18,29.23,79.65,100.0,1,medium
RX1801,5,6,9,12,16,20,74.14,78.57,55.95,0,medium
RX1802,4,4,6,9,21,22,100.0,82.64,96.45,0,high
RX1803,3,4,7,8,16,23,88.21,47.23,91.34,0,medium
RX1804,2,4,7,9,14,15,86.55,70.8,80.32,0,high
RX1805,3,4,6,10,16,22,88.46,38.68,63.22,0,medium
RX1806,4,5,6,9,19,22,85.0,63.03,100.0,1,high
RX1807,5,7,10,10,12,18,74.57,96.9,92.51,0,high
RX1808,4,6,13,14,17,22,73.42,67.01,100.0,0,high
RX1809,3,7,7,14,11,23,94.82,100.0,69.74,0,medium
RX1810,2,6,3,8,5,19,37.22,53.93,53.3,0,low
RX1811,5,6,10,13,17,19,100.0,90.21,,1,high
